false/random/branch_3.ttl,0,0,130712300,0,0,0,0,0,0,169,0,0,0,1,false
false/random/phylum_0.ttl,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,false
false/random/department_4.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
false/random/computing_platform_2.ttl,0,0,223048,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/language_7.ttl,0,0,179818805,0,0,0,0,0,0,8,0,0,0,0,false
false/random/residence_8.ttl,0,0,6,0,0,0,0,0,0,12,0,0,0,0.5,false
false/random/former_team_5.ttl,0,0,34,0,0,0,0,0,0,0,0,0,0,0,false
false/random/industry_2.ttl,6.325879,6.389895,31101700,1.010211,0.813327,133.519058,85.851213,50.738912,0.899702,418,0,0,0.945395,0,false
false/random/industry_9.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/death_place_8.ttl,0,0,6,0,0,0,0,0,0,0,0,0,0,1,false
false/random/family_0.ttl,0,0,13821,0,0,0,0,0,0,0,0,0,0,0,false
false/random/genus_5.ttl,0,0,9,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/kingdom_2.ttl,0,0,299,?,?,0,0,0,0,8,0,0,0,1,false
false/random/musical_artist_2.ttl,0,0,58393,0,0,0,0,0,0,0,0,0,0,0,false
false/random/phylum_7.ttl,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/distributor_4.ttl,0,0,192091,0,0,0,0,0,0,2,0,0,0,0.5,false
false/random/product_5.ttl,0,0,13,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/distributor_0.ttl,0,0,1,0,0,0,0,0,0,0,0,0,0,1,false
false/random/party_6.ttl,0,0,311416,0,0,0,0,0,0,0,0,0,0,1,false
false/random/country_9.ttl,0,0,41,0,0,0,0,0,0,0,0,0,0,1,false
false/random/family_3.ttl,0.003927,0.003927,6999308,0.008625,0.003535,0.20763,0.09374,0.335831,0.003919,62,0,0,0.011715,0,false
false/random/is_part_of_1.ttl,0,0,33852,0,0,0,0,0,0,8,0,0,0,0,false
false/random/subsequent_work_5.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/class_8.ttl,0,0,261898,0,0,0,0,0,0,4,0,0,0,0,false
false/random/party_0.ttl,0,0,1060557,0,0,0,0,0,0,89,0,0,0,0.5,false
false/random/writer_1.ttl,0,0,14695300,0,0,0,0,0,0,10,0,0,0,0.5,false
false/random/genre_2.ttl,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/team_1.ttl,0,0,7,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/district_7.ttl,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/associated_musical_artist_7.ttl,0,0,113916,?,?,0,0,0,0,0,0,0,0,0.5,false
false/random/location_9.ttl,0,0,110341,0,0,0,0,0,0,13,0,0,0,1,false
false/random/successor_0.ttl,0,0,27236,0,0,0,0,0,0,2,0,0,0,0.5,false
false/random/city_1.ttl,0,0,2,0,0,0,0,0,0,1,0,0,0,0,false
false/random/location_3.ttl,0,0,53708800,0,0,0,0,0,0,28,0,0,0,0,false
false/random/writer_9.ttl,0,0,12,0,0,0,0,0,0,0,0,0,0,1,false
false/random/city_9.ttl,0,0,641,?,?,0,0,0,0,0,0,0,0,0,false
false/random/language_2.ttl,0,0,26401,0,0,0,0,0,0,0,0,0,0,0,false
false/random/residence_7.ttl,0,0,289,0,0,0,0,0,0,0,0,0,0,0,false
false/random/state_0.ttl,0,0,133771,0,0,0,0,0,0,4,0,0,0,0.5,false
false/random/product_7.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
false/random/order_2.ttl,0,0,21026335,0,0,0,0,0,0,6,0,0,0,0.5,false
false/random/family_4.ttl,0,0,440,?,?,0,0,0,0,0,0,0,0,0.5,false
false/random/computing_platform_8.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/state_6.ttl,0,0,570,?,?,0,0,0,0,0,0,0,0,0.5,false
false/random/producer_4.ttl,0,0,93254,0,0,0,0,0,0,0,0,0,0,0,false
false/random/music_composer_9.ttl,0,0,6,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/location_6.ttl,0,0,45,0,0,0,0,0,0,7,0,0,0,0.5,false
false/random/nationality_7.ttl,0,0,3,0,0,0,0,0,0,0,0,0,0,0,false
false/random/director_8.ttl,0,0,20942,0,0,0,0,0,0,20,0,0,0,0.5,false
false/random/artist_5.ttl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false
false/random/former_team_4.ttl,0,0,497,?,?,0,0,0,0,0,0,0,0,0.5,false
false/random/publisher_9.ttl,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/former_team_6.ttl,0,0,500,0,0,0,0,0,0,0,0,0,0,1,false
false/random/record_label_3.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
false/random/record_label_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
false/random/district_8.ttl,0,0,911,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/binomial_authority_4.ttl,0,0,334298,0,0,0,0,0,0,1,0,0,0,0.5,false
false/random/team_5.ttl,0,0,90113,0,0,0,0,0,0,34,0,0,0,0.5,false
false/random/producer_2.ttl,0,0,203467,0,0,0,0,0,0,0,0,0,0,0,false
false/random/format_2.ttl,0,0,204,?,?,0,0,0,0,0,0,0,0,0.5,false
false/random/music_composer_8.ttl,0,0,26,0,0,0,0,0,0,0,0,0,0,0,false
false/random/party_1.ttl,0,0,23182,0,0,0,0,0,0,0,0,0,0,0.5,false
false/random/former_team_9.ttl,0,0,2105906,0,0,0,0,0,0,187,0,0,0,0,false
false/random/birth_place_5.ttl,0.022514,0.022514,75923772,0.005003,0.005003,0.990625,0.990625,0.465525,0.007505,130,0,0,0.007505,0.5,false
false/random/music_composer_2.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
