TOKEN_COUNT,VERB_COUNT,UPPERCASE_LETTER_COUNT,SPECIFICITY_OCCURRENCE,nlr-no-var,range,NON_ALPHA_SPACE_COUNT,SUPPORT_NUMBER_OF_PAIRS_LEARNED_FROM,maxlearnedfrom,generalized,LEVENSHTEIN,pos,NNP_COUNT,nlr-var,TF_IDF_IDF,GOOD_PLACE_DOMAIN,CHARACTER_COUNT,TF_IDF_TFIDF,nlr-gen,TYPICITY_SENTENCES,TYPICITY_CORRECT_DOMAIN_NUMBER,DIGIT_COUNT,SPECIFICITY,boa-score,POS_REGEX_2,POS_REGEX_1,SINGLE_NOUN,learnedfrom,uri,SUPPORT_NUMBER_OF_MAX_PAIRS_LEARNED_FROM,TOTAL_OCCURRENCE,TYPICITY_CORRECT_RANGE_NUMBER,REVERB,TF_IDF_TF,GOOD_PLACE_RANGE,domain,POS_REGEX_3,WORDNET_DISTANCE,AVERAGE_TOKEN_LENGHT,TYPICITY,POSSESSIVE
1.0,1.0,0.0,6.0,sold,http://dbpedia.org/ontology/Company,0.0,2.584962500721156,2,sold,0.19999998807907104,VBD,0.0,?D? sold ?R?,1.0986122886681098,0.0,4.0,7.998018187217809,?D? sold ?R?,4.61512051684126,0.11,0.0,0.7369655941662062,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,12.408552158640337,0.03,0.5142819576870141,7.280109889280518,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,4.0,0.3230584361788882,0.0
2.0,0.0,0.0,3.0,"subsidiary ,",http://dbpedia.org/ontology/Company,1.0,2.0,1,,1.0,"NN ,",0.0,"?D? subsidiary , ?R?",1.3862943611198906,0.0,12.0,7.718560340235539,?D? subsidiary ?R?,4.61512051684126,0.36,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/subsidiary,1.0,8.114623886420098,0.65,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,5.5,2.3306358610048363,0.0
1.0,0.0,0.0,21.0,subsidiary,http://dbpedia.org/ontology/Company,0.0,4.392317422778761,2,,1.0,NN,0.0,?D? subsidiary ?R?,1.3862943611198906,0.0,10.0,7.718560340235539,?D? subsidiary ?R?,4.61512051684126,0.17,0.0,0.0,0.0,0.0,0.0,1.0,20,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,10.49490650158872,0.26,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,10.0,0.9922509111208709,0.0
2.0,0.0,0.0,1.0,subsidiary ``,http://dbpedia.org/ontology/Company,2.0,1.0,1,,1.0,NN ``,0.0,?D? subsidiary `` ?R?,1.3862943611198906,0.0,13.0,7.718560340235539,?D? subsidiary ?R?,4.61512051684126,0.38,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/subsidiary,1.0,5.2574953720277815,0.71,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,6.0,2.515240681678486,0.0
2.0,1.0,0.0,8.0,to form,http://dbpedia.org/ontology/Company,0.0,2.807354922057604,3,,0.10000002384185791,TO VB,0.0,?D? to form ?R?,0.6931471805599453,0.0,7.0,22.01765407675089,?D? to form ?R?,4.605170185988092,0.04040404040404041,0.0,0.32192809488736235,0.0,0.0,0.0,0.0,6,http://dbpedia.org/ontology/subsidiary,2.0,11.386500192532456,0.1414141414141414,0.0,31.76476034853718,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,3.0,0.41865183508982656,0.0
3.0,0.0,0.0,4.0,'s acquisition by,http://dbpedia.org/ontology/Company,1.0,2.0,2,,0.27272725105285645,POS NN IN,0.0,?R? 's acquisition by ?D?,1.791759469228055,0.0,17.0,3.58351893845611,?R? 's acquisition by ?D?,4.584967478670572,0.7731958762886598,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,5.14166355650266,0.4742268041237113,0.0,2.0,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,5.0,2.8596962109233983,1.0
4.0,0.0,0.0,8.0,"'s parent company ,",http://dbpedia.org/ontology/Company,2.0,3.0,2,,0.19999998807907104,"POS NN NN ,",0.0,"?R? 's parent company , ?D?",2.1972245773362196,0.0,19.0,25.991852817099094,?R? 's parent company ?D?,4.61512051684126,0.71,0.0,0.32192809488736235,0.0,0.0,0.0,0.0,7,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,6.478509642208569,0.52,0.0,11.829402003417432,0.0,http://dbpedia.org/ontology/Company,0.0,0.8266851749583086,4.0,2.8382991178573747,1.0
3.0,0.0,0.0,5.0,'s parent company,http://dbpedia.org/ontology/Company,1.0,2.584962500721156,1,,0.19999998807907104,POS NN NN,0.0,?R? 's parent company ?D?,2.1972245773362196,0.0,17.0,25.991852817099094,?R? 's parent company ?D?,4.61512051684126,0.55,0.0,1.0,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/subsidiary,1.0,7.234177179749849,0.52,0.0,11.829402003417432,0.0,http://dbpedia.org/ontology/Company,0.0,0.8266851749583086,5.0,2.469089476510074,1.0
5.0,0.0,0.0,1.0,"'' , a division of",http://dbpedia.org/ontology/Company,3.0,1.0,1,,0.19999998807907104,"'' , DT NN IN",0.0,"?R? '' , a division of ?D?",1.0986122886681098,0.0,18.0,5.493061443340549,"?R? , a division of ?D?",4.127134385045092,0.6885245901639344,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/subsidiary,1.0,4.127134385045092,0.6557377049180327,0.0,5.0,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,2.8,2.773975570276209,0.0
4.0,0.0,0.0,18.0,", a division of",http://dbpedia.org/ontology/Company,1.0,4.0,2,,0.19999998807907104,", DT NN IN",0.0,"?R? , a division of ?D?",1.0986122886681098,0.0,15.0,5.493061443340549,"?R? , a division of ?D?",4.584967478670572,0.6494845360824743,0.0,0.0,0.0,0.0,1.0,0.0,15,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,8.021256180143997,0.44329896907216493,0.0,5.0,0.0,http://dbpedia.org/ontology/Company,1.0,0.0,3.0,2.5051884161808284,0.0
5.0,0.0,0.0,1.0,", a division of the",http://dbpedia.org/ontology/Company,1.0,1.0,1,,0.19999998807907104,", DT NN IN DT",0.0,"?R? , a division of the ?D?",1.0986122886681098,0.0,19.0,5.493061443340549,"?R? , a division of ?D?",4.248495242049359,0.782608695652174,0.0,3.3219280948873626,0.0,0.0,1.0,0.0,1,http://dbpedia.org/ontology/subsidiary,1.0,6.786716950605081,0.5072463768115942,0.0,5.0,0.0,http://dbpedia.org/ontology/Company,1.0,0.0,3.0,2.7399715691477753,0.0
3.0,0.0,0.0,4.0,", a subsidiary",http://dbpedia.org/ontology/Company,1.0,2.0,2,,1.0,", DT NN",0.0,"?R? , a subsidiary ?D?",1.3862943611198906,0.0,14.0,7.718560340235539,"?R? , a subsidiary ?D?",4.605170185988092,0.6666666666666666,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,8.501876487304344,0.47474747474747475,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,4.0,2.6282031869528,0.0
4.0,0.0,0.0,1.0,", a subsidiary the",http://dbpedia.org/ontology/Company,1.0,1.0,1,,1.0,", DT NN DT",0.0,"?R? , a subsidiary the ?D?",1.3862943611198906,0.0,18.0,7.718560340235539,"?R? , a subsidiary ?D?",1.0986122886681098,0.5,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/subsidiary,1.0,1.0986122886681098,0.5,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,3.75,0.5493061443340549,0.0
5.0,0.0,0.0,1.0,"'' , a subsidiary of",http://dbpedia.org/ontology/Company,3.0,1.0,1,,1.0,"'' , DT NN IN",0.0,"?R? '' , a subsidiary of ?D?",1.3862943611198906,0.0,20.0,7.718560340235539,"?R? , a subsidiary of ?D?",4.477336814478207,0.8505747126436781,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/subsidiary,1.0,4.499809670330265,0.6666666666666666,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,3.2,3.39660034201795,0.0
4.0,0.0,0.0,55.0,", a subsidiary of",http://dbpedia.org/ontology/Company,1.0,5.426264754702098,4,,1.0,", DT NN IN",0.0,"?R? , a subsidiary of ?D?",1.3862943611198906,0.0,17.0,7.718560340235539,"?R? , a subsidiary of ?D?",4.605170185988092,0.6868686868686869,0.0,0.0,0.0,0.0,1.0,0.0,42,http://dbpedia.org/ontology/subsidiary,2.321928094887362,8.423980809694058,0.5151515151515151,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,1.0,1.0,3.5,2.7677537986494087,0.0
5.0,0.0,0.0,2.0,", a subsidiary of the",http://dbpedia.org/ontology/Company,1.0,1.5849625007211563,1,,1.0,", DT NN IN DT",0.0,"?R? , a subsidiary of the ?D?",1.3862943611198906,0.0,21.0,7.718560340235539,"?R? , a subsidiary of ?D?",4.61512051684126,0.86,0.0,2.321928094887362,0.0,0.0,1.0,0.0,2,http://dbpedia.org/ontology/subsidiary,1.0,6.810142450115136,0.68,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,1.0,1.0,3.4,3.55364279796777,0.0
