TOKEN_COUNT,VERB_COUNT,UPPERCASE_LETTER_COUNT,SPECIFICITY_OCCURRENCE,nlr-no-var,range,NON_ALPHA_SPACE_COUNT,SUPPORT_NUMBER_OF_PAIRS_LEARNED_FROM,maxlearnedfrom,generalized,LEVENSHTEIN,pos,NNP_COUNT,nlr-var,TF_IDF_IDF,GOOD_PLACE_DOMAIN,CHARACTER_COUNT,TF_IDF_TFIDF,nlr-gen,TYPICITY_SENTENCES,TYPICITY_CORRECT_DOMAIN_NUMBER,DIGIT_COUNT,SPECIFICITY,boa-score,POS_REGEX_2,POS_REGEX_1,SINGLE_NOUN,learnedfrom,uri,SUPPORT_NUMBER_OF_MAX_PAIRS_LEARNED_FROM,TOTAL_OCCURRENCE,TYPICITY_CORRECT_RANGE_NUMBER,REVERB,TF_IDF_TF,GOOD_PLACE_RANGE,domain,POS_REGEX_3,WORDNET_DISTANCE,AVERAGE_TOKEN_LENGHT,TYPICITY,POSSESSIVE
7.0,0.0,0.0,2.0,"'' , a film adaptation of the",http://dbpedia.org/ontology/Work,3.0,1.5849625007211563,1,,0.30000001192092896,"'' , DT NN NN IN DT",0.0,"?D? '' , a film adaptation of the ?R?",2.8903717578961645,0.0,29.0,98.41475380733665,"?D? , a film adaptation of ?R?",3.367295829986474,0.42857142857142855,0.0,2.321928094887362,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/author,1.0,3.367295829986474,0.21428571428571427,0.0,34.04916808312938,0.0,http://dbpedia.org/ontology/Person,0.0,0.4536711629208109,3.2857142857142856,1.082345088209938,0.0
6.0,1.0,0.0,4.0,"'' , a play written by",http://dbpedia.org/ontology/Work,3.0,2.0,2,,0.1428571343421936,"'' , DT NN VBN IN",0.0,"?D? '' , a play written by ?R?",1.791759469228055,0.0,22.0,58.67635173649746,"?D? , a play written by ?R?",3.7376696182833684,0.34146341463414637,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/author,1.5849625007211563,3.7376696182833684,0.0975609756097561,0.0,32.747895431397964,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,2.8333333333333335,0.8204640625500078,0.0
7.0,0.0,0.0,3.0,"'' , a science fiction novel by",http://dbpedia.org/ontology/Work,3.0,1.5849625007211563,2,,0.2857142686843872,"'' , DT NN NN NN IN",0.0,"?D? '' , a science fiction novel by ?R?",3.58351893845611,0.0,31.0,178.8092432964519,"?D? , a science fiction novel by ?R?",2.4849066497880004,0.2727272727272727,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/author,1.5849625007211563,2.4849066497880004,0.09090909090909091,0.0,49.89766940466859,0.0,http://dbpedia.org/ontology/Person,0.0,0.36746127188427724,3.5714285714285716,0.4518012090523637,0.0
7.0,1.0,0.0,3.0,"'' , a television series adapted from",http://dbpedia.org/ontology/Work,3.0,1.5849625007211563,2,,0.1428571343421936,"'' , DT NN NN VBD IN",0.0,"?D? '' , a television series adapted from ?R?",3.9889840465642745,0.0,37.0,75.74634639057946,"?D? , a television series adapted from ?R?",1.3862943611198906,0.6666666666666666,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/author,1.5849625007211563,1.3862943611198906,0.0,0.0,18.988881756952637,0.0,http://dbpedia.org/ontology/Person,0.0,0.4536711629208109,4.428571428571429,0.46209812037329684,0.0
6.0,0.0,0.0,3.0,"'' , another novel also by",http://dbpedia.org/ontology/Work,3.0,1.5849625007211563,2,,0.5714285373687744,"'' , DT NN RB IN",0.0,"?D? '' , another novel also by ?R?",2.890371757896165,0.0,26.0,122.82214263435449,"?D? , another novel also by ?R?",1.3862943611198906,0.0,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/author,1.5849625007211563,1.3862943611198906,0.0,0.0,42.493545094612294,0.0,http://dbpedia.org/ontology/Person,0.0,0.36746127188427724,3.5,0.0,0.0
3.0,0.0,0.0,29.0,"'' , author",http://dbpedia.org/ontology/Work,3.0,4.807354922057604,2,,1.0,"'' , NN",0.0,"?D? '' , author ?R?",1.0986122886681098,0.0,11.0,20.047792994506647,"?D? , author ?R?",4.61512051684126,0.18,0.0,0.0,0.0,0.0,0.0,0.0,27,http://dbpedia.org/ontology/author,1.5849625007211563,6.338594078203183,0.13,0.0,18.24828759089466,0.0,http://dbpedia.org/ontology/Person,0.0,1.0,3.0,0.7153436801103953,0.0
2.0,0.0,0.0,3.0,", author",http://dbpedia.org/ontology/Work,1.0,2.0,1,,1.0,", NN",0.0,"?D? , author ?R?",1.0986122886681098,0.0,8.0,20.047792994506647,"?D? , author ?R?",4.59511985013459,0.4489795918367347,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/author,1.0,9.603597936976602,0.02040816326530612,0.0,18.24828759089466,0.0,http://dbpedia.org/ontology/Person,0.0,1.0,3.5,1.0784464954397508,0.0
4.0,1.0,0.0,115.0,"'' , based on",http://dbpedia.org/ontology/Work,3.0,6.727920454563199,4,,0.0,"'' , VBN IN",0.0,"?D? '' , based on ?R?",0.6931471805599453,0.0,13.0,7.203396803117662,"?D? , based on ?R?",4.61512051684126,0.29,0.0,0.0,0.0,0.0,0.0,0.0,105,http://dbpedia.org/ontology/author,2.321928094887362,8.603187384583098,0.08,0.0,10.392304845413264,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.5,0.853797295615633,0.0
5.0,1.0,0.0,17.0,"'' , based on the",http://dbpedia.org/ontology/Work,3.0,4.169925001442312,1,,0.0,"'' , VBN IN DT",0.0,"?D? '' , based on the ?R?",0.6931471805599453,0.0,17.0,7.203396803117662,"?D? , based on ?R?",4.61512051684126,0.32,0.0,0.0,0.0,0.0,0.0,0.0,17,http://dbpedia.org/ontology/author,1.0,7.875499292445208,0.09,0.0,10.392304845413264,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.6,0.9460997059524583,0.0
3.0,1.0,0.0,12.0,", based on",http://dbpedia.org/ontology/Work,1.0,3.5849625007211565,2,,0.0,", VBN IN",0.0,"?D? , based on ?R?",0.6931471805599453,0.0,10.0,7.203396803117662,"?D? , based on ?R?",4.532599493153256,0.14130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,11,http://dbpedia.org/ontology/author,1.5849625007211563,10.636071769003747,0.10869565217391304,0.0,10.392304845413264,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.6666666666666665,0.566574936644157,0.0
